2025-01-01 19:18:04.338000	floor_bedroom	ON
2025-01-01 19:18:06.501000	floor_bedroom	OFF
2025-01-01 19:18:06.501000	floor_kitchen	ON
2025-01-01 19:18:10.164000	power_dishwasher	ON
2025-01-01 19:27:32.497000	power_dishwasher	OFF
2025-01-01 19:27:42.160000	floor_kitchen	OFF
2025-01-01 19:27:42.160000	floor_bedroom	ON
2025-01-01 19:27:47.196000	floor_bedroom	OFF
2025-01-01 19:27:47.196000	floor_entrance	ON
2025-01-01 19:27:48.538000	floor_entrance	OFF
2025-01-01 19:27:48.538000	floor_livingroom	ON
2025-01-01 19:27:51.334000	pressure_sofa	ON
2025-01-01 19:27:57.334000	power_tv	ON
2025-01-01 19:45:32.245000	power_tv	OFF
2025-01-01 19:45:38.245000	pressure_sofa	OFF
2025-01-01 19:45:44.245000	light_livingroom	ON
2025-01-01 19:45:48.045000	pressure_sofa	ON
2025-01-01 19:55:23.213000	pressure_sofa	OFF
2025-01-01 19:55:29.213000	light_livingroom	OFF
2025-01-01 19:55:34.498000	floor_livingroom	OFF
2025-01-01 19:55:34.498000	floor_dining_room	ON
2025-01-01 19:55:37.998000	floor_dining_room	OFF
2025-01-01 19:55:37.998000	floor_bathroom	ON
2025-01-01 19:55:39.927000	light_bathroom	ON
2025-01-01 20:03:06.244000	light_bathroom	OFF
2025-01-01 20:05:11.810000	floor_bathroom	OFF
2025-01-01 20:05:11.810000	floor_dining_room	ON
2025-01-01 20:05:14.972000	floor_dining_room	OFF
2025-01-01 20:05:14.972000	floor_bedroom	ON
2025-01-01 20:05:16.480000	contact_medication	OPEN
2025-01-01 20:05:49.215000	contact_medication	CLOSED
2025-01-01 20:05:55.215000	light_livingroom	ON
2025-01-01 20:06:01.074000	floor_bedroom	OFF
2025-01-01 20:06:01.074000	floor_entrance	ON
2025-01-01 20:06:02.416000	floor_entrance	OFF
2025-01-01 20:06:02.416000	floor_livingroom	ON
2025-01-01 20:06:05.212000	pressure_sofa	ON
2025-01-01 20:15:40.897000	pressure_sofa	OFF
2025-01-01 20:15:46.897000	light_livingroom	OFF
2025-01-01 20:15:56.448000	floor_livingroom	OFF
2025-01-01 20:15:56.448000	floor_entrance	ON
2025-01-01 20:15:57.790000	floor_entrance	OFF
2025-01-01 20:15:57.790000	floor_bedroom	ON
2025-01-01 20:16:00.074000	pressure_bed	ON
2025-01-01 20:50:32.481000	pressure_bed	OFF
2025-01-02 07:00:00.800000	pressure_bed	ON
2025-01-02 07:18:48.417000	pressure_bed	OFF
2025-01-02 07:18:55.752000	contact_medication	OPEN
2025-01-02 07:19:29.846000	contact_medication	CLOSED
2025-01-02 07:19:37.354000	floor_bedroom	OFF
2025-01-02 07:19:37.354000	floor_dining_room	ON
2025-01-02 07:19:40.516000	floor_dining_room	OFF
2025-01-02 07:19:40.516000	floor_bathroom	ON
2025-01-02 07:21:38.579000	floor_bathroom	OFF
2025-01-02 07:21:38.579000	floor_dining_room	ON
2025-01-02 07:21:41.741000	floor_dining_room	OFF
2025-01-02 07:21:41.741000	floor_bedroom	ON
2025-01-02 07:21:43.425000	contact_wardrobe	OPEN
2025-01-02 07:23:30.282000	contact_wardrobe	CLOSED
2025-01-02 07:23:40.697000	floor_bedroom	OFF
2025-01-02 07:23:40.697000	floor_kitchen	ON
2025-01-02 07:23:41.892000	contact_fridge	OPEN
2025-01-02 07:24:11.679000	contact_fridge	CLOSED
2025-01-02 07:24:19.799000	power_kettle	ON
2025-01-02 07:26:27.980000	power_kettle	OFF
2025-01-02 07:26:34.837000	power_stove	ON
2025-01-02 07:29:05.693000	power_stove	OFF
2025-01-02 07:29:14.791000	floor_kitchen	OFF
2025-01-02 07:29:14.791000	floor_bedroom	ON
2025-01-02 07:29:16.954000	floor_bedroom	OFF
2025-01-02 07:29:16.954000	floor_dining_room	ON
2025-01-02 07:35:29.612000	floor_dining_room	OFF
2025-01-02 07:35:29.612000	floor_bedroom	ON
2025-01-02 07:35:31.775000	floor_bedroom	OFF
2025-01-02 07:35:31.775000	floor_kitchen	ON
2025-01-02 07:35:35.438000	power_dishwasher	ON
2025-01-02 07:47:09.461000	power_dishwasher	OFF
2025-01-02 07:47:17.199000	floor_kitchen	OFF
2025-01-02 07:47:17.199000	floor_bathroom	ON
2025-01-02 07:47:18.696000	light_bathroom	ON
2025-01-02 07:55:41.103000	light_bathroom	OFF
2025-01-02 07:57:34.612000	floor_bathroom	OFF
2025-01-02 07:57:34.612000	floor_dining_room	ON
2025-01-02 07:57:37.774000	floor_dining_room	OFF
2025-01-02 07:57:37.774000	floor_bedroom	ON
2025-01-02 07:57:41.030000	floor_bedroom	OFF
2025-01-02 07:57:41.030000	floor_entrance	ON
2025-01-02 07:57:42.327000	contact_front_door	OPEN
2025-01-02 07:57:49.536000	floor_entrance	OFF
2025-01-02 07:57:49.536000	floor_outside	ON
2025-01-02 07:57:50.350000	contact_front_door	CLOSED
2025-01-02 12:00:00.000000	contact_front_door	OPEN
2025-01-02 12:00:06.814000	floor_outside	OFF
2025-01-02 12:00:06.814000	floor_entrance	ON
2025-01-02 12:00:08.023000	contact_front_door	CLOSED
2025-01-02 12:00:18.320000	floor_entrance	OFF
2025-01-02 12:00:18.320000	floor_bedroom	ON
2025-01-02 12:00:23.356000	floor_bedroom	OFF
2025-01-02 12:00:23.356000	floor_kitchen	ON
2025-01-02 12:00:24.551000	contact_fridge	OPEN
2025-01-02 12:00:50.514000	contact_fridge	CLOSED
2025-01-02 12:00:58.885000	power_microwave	ON
2025-01-02 12:03:14.066000	power_microwave	OFF
2025-01-02 12:03:21.298000	power_stove	ON
2025-01-02 12:06:42.416000	power_stove	OFF
2025-01-02 12:06:51.514000	floor_kitchen	OFF
2025-01-02 12:06:51.514000	floor_bedroom	ON
2025-01-02 12:06:53.677000	floor_bedroom	OFF
2025-01-02 12:06:53.677000	floor_dining_room	ON
2025-01-02 12:14:12.340000	floor_dining_room	OFF
2025-01-02 12:14:12.340000	floor_bathroom	ON
2025-01-02 12:16:25.643000	floor_bathroom	OFF
2025-01-02 12:16:25.643000	floor_kitchen	ON
2025-01-02 12:16:27.381000	power_dishwasher	ON
2025-01-02 12:26:45.822000	power_dishwasher	OFF
2025-01-02 12:26:53.560000	floor_kitchen	OFF
2025-01-02 12:26:53.560000	floor_bathroom	ON
2025-01-02 12:29:17.887000	floor_bathroom	OFF
2025-01-02 12:29:17.887000	floor_dining_room	ON
